SMILES,Tag,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),Molecular weight (g mol-1),Reference,identifier,vie,aie,vea,aea,hl,s0s1,s0t1,hr,cr2,cr1,er,ar1,ar2,lumo,homo
COc1ccc(C2=c3sc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c3=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c4sc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)c4n2[B-]3(F)F)cc1,20018.0,ClC(Cl)Cl,784.0,816.0,1.53,0.04,5.260071388,,,57.0,40.0,941.88148,DOI: 10.1021/ol4034622,,,,,,,,,,,,,,,,
COc1ccc(C2=[O+][B-](F)(F)OC(c3ccc4c(c3)Cc3ccccc3-4)=C2)cc1,1140.0,CC#N,424.0,466.0,1.6,0.94,4.855519156,,,54.4,56.0,390.19198,http://dx.doi.org/10.1016/j.tetlet.2016.03.011,,,,,,,,,,,,,,,,
COc1ccc(C2=Nc3cccc4[n+]3[B-](F)(O2)OC(c2ccc(OC)cc2)=N4)cc1,18605.0,ClCCl,399.0,460.0,1.8,0.39,4.854306042,,,58.1,67.4,405.19198,DOI: 10.1021/jo4003745,,,,,,,,,,,,,,,,
COc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,8978.0,ClCCl,365.0,454.0,6.4,0.82,4.09,,,61.3,84.4,332.33798,DOI: 10.1021/acs.joc.5b00541,,,,,,,,,,,,,,,,
COc1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,4271.0,ClC(Cl)Cl,439.0,457.0,2.3,0.94,4.580924976,,,59.3,55.3,325.12116,http://dx.doi.org/10.1016/j.dyepig.2013.08.002,,,,,,,,,,,,,,,,
COc1ccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)cc1,7300.0,ClC(Cl)Cl,410.5,478.2,0.9577,0.313,4.588831726,,,61.0,68.2,325.12116,DOI: 10.1021/jo502244j,,,,,,,,,,,,,,,,
COc1ccc(C2=CC(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)cc(-c4ccccc4)n2[B-]3(F)F)cc1,3284.0,ClC(Cl)Cl,664.0,695.0,1.56,0.23,4.892094603,,,54.3,67.3,557.40644,DOI: 10.1039/c4cs00030g,,,,,,,,,,,,,,,,
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,13223.0,Cc1ccccc1,484.0,555.0,2.96,0.95,4.727541257,,,62.1,75.0,395.2118,https://doi.org/10.1016/j.cclet.2019.04.058,,,,,,,,,,,,,,,,
COc1ccc(C2=CC(c3cc(OC)cc(OC)c3)=[O+][B-](F)(F)O2)cc1,6834.0,ClCCl,396.0,525.0,7.4,0.08,4.674861141,,,55.2,140.0,362.13498,DOI: 10.1021/acs.jpcc.9b05736,,,,,,,,,,,,,,,,
c1ccc(-n2cccc2)cc1,5527.0,CCCCCC,254.0,304.0,3.5,0.24,4.130333768,6180.7,3658.5,,,143.18846,doi:10.1016/j.chemphys.2009.02.008,,,,,,,,,,,,,,,,
O=c1c(Nc2ccccc2)c([O-])c1=[NH+]c1ccccc1,13113.0,O,374.0,504.0,,0.00043,3.482873584,,13729.0,71.0,133.8,264.28328,https://doi.org/10.1016/j.dyepig.2015.12.027,,,,,,,,,,,,,,,,
CSc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,8520.0,ClC(Cl)Cl,375.0,455.0,1.29,0.972,4.89,,,82.7,78.3,499.59598,DOI: 10.1021/ol0528991,,,,,,,,,,,,,,,,
Nc1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12,17328.0,ClCCl,468.0,580.0,2.19,0.1,4.34,,,82.5,93.9,407.23004,DOI: 10.1021/ol400605x,,,,,,,,,,,,,,,,
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2ccc3ccc4cccc5ccc2c3c45)c(C)c1,8395.0,Cc1ccccc1,399.0,423.0,3.0,0.71,4.73239376,,,44.3,43.8,450.43114,http://dx.doi.org/10.1021/ja2006862,,,,,,,,,,,,,,,,
c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccccc5)ccc5ccc2c3c54)cc1,7103.0,Cc1ccccc1,426.0,458.0,5.1,0.78,4.395029189,,,58.0,38.0,536.67632,DOI: 10.1021/acsami.8b09013,,,,,,,,,,,,,,,,
Nc1ccccc1/C=C/C(F)(F)F,18294.0,C1CCOC1,347.0,427.0,7.32,0.77,3.711807229,,,56.0,58.0,187.16352,https://doi.org/10.1021/acs.joc.9b02857,,,,,,,,,,,,,,,,
O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,8391.0,CO,375.0,375.0,460.0,0.68,3.230448921,,,25.6,5.9,288.34504,http://dx.doi.org/10.1021/ja2006862,,,,,,,,,,,,,,,,
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5Sc5ccccc53)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc2)cc1,17266.0,ClCCl,375.0,457.0,1.2,0.81,4.88303651,,,55.0,73.2,835.08448,DOI: 10.1021/acsami.6b09211,,,,,,,,,,,,,,,,
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5Oc5ccccc53)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc2)cc1,17261.0,ClCCl,372.0,457.0,1.2,0.91,4.901621764,,,57.7,66.5,819.01748,DOI: 10.1021/acsami.6b09211,,,,,,,,,,,,,,,,
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5-4)c4ccccc4N(c4ccccc4)c4ccccc43)cc2)cc1,17260.0,ClCCl,372.0,451.0,1.2,0.82,4.870228279,,,54.8,71.0,894.13118,DOI: 10.1021/acsami.6b09211,,,,,,,,,,,,,,,,
Cc1cc(=O)oc2cc3cc(O)ccc3cc12,4293.0,CC#N,343.0,450.0,6.7,0.02,4.311753861,,,33.1,68.1,226.2304,https://doi.org/10.1016/S1010-6030(02)00317-9,,,,,,,,,,,,,,,,
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc2)cc1,5375.0,ClC(Cl)Cl,495.0,670.0,6.62,0.33,3.954580163,,,127.2,127.2,543.73774,https://doi.org/10.1016/j.jphotochem.2012.01.011,,,,,,,,,,,,,,,,
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)c5nsnc45)s3)cc2)cc1,5376.0,ClC(Cl)Cl,530.0,690.0,5.13,0.23,4.181414796,,,128.5,124.3,787.04596,https://doi.org/10.1016/j.jphotochem.2012.01.011,,,,,,,,,,,,,,,,
Cc1cc(=O)oc2cc(/[NH+]=C/C=C3/C=C(C(=O)O)NC(C(=O)O)C3)ccc12,754.0,O,520.0,570.0,0.038,0.006,4.812913357,,,74.3,75.7,369.35198,https://doi.org/10.1016/j.dyepig.2017.11.020,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2C)cc(C)[o+]1,10997.0,ClCCl,343.0,469.0,4.6,0.05,4.079181246,6332.0,,,96.3,199.2721,https://doi.org/10.1016/S0009-2614(97)00140-1,,,,,,,,,,,,,,,,
c1ccc(C2=Nc3cccc4[n+]3[B-](c3ccccc3)(N2)NC(c2ccccc2)=N4)cc1,18606.0,ClCCl,440.0,513.0,2.5,0.13,4.243038049,,,64.2,75.1,401.2798,DOI: 10.1021/jo4003745,,,,,,,,,,,,,,,,
Nc1cccc2c1C(=O)c1ccccc1C2=O,10339.0,ClCCl,464.0,558.0,1.66,0.0405,3.755874856,,,79.0,91.4,223.23046,http://dx.doi.org/10.1016/j.molstruc.2016.03.016,,,,,,,,,,,,,,,,
CSc1sc(C(=O)c2ccccc2)c2nn[nH]c(=O)c12,9822.0,CS(C)=O,405.5,497.0,0.13,0.0056,4.204119983,,,60.5,96.0,303.36546,doi:10.1016/j.saa.2009.03.026,,,,,,,,,,,,,,,,
c1ccc(C2=C3c4ccccc4C4=[N+]3[B-]3(Oc5ccccc54)Oc4ccccc4-c4c5ccccc5c2n43)cc1,3273.0,ClCCl,711.0,733.0,7.0,0.58,4.959994838,,,30.4,36.4,512.37474,DOI: 10.1039/c4cs00030g,,,,,,,,,,,,,,,,
c1ccc(C2=C3C4=C(C5=[N+]3[B-]3(Oc6ccccc65)Oc5ccccc5-c5c6c(c2n53)C2CCC6CC2)C2CCC4CC2)cc1,15303.0,ClCCl,626.0,645.0,9.6,0.99,4.8,,,31.2,34.3,572.51402,https://doi.org/10.1016/j.tet.2011.03.016,,,,,,,,,,,,,,,,
C[n+]1ccc(/C=C/c2cc[n+](C)cc2)cc1,10165.0,CC#N,317.0,372.0,0.05,0.015,4.62324929,,,49.1,50.1,212.29504,doi:10.1016/j.ica.2006.08.026,,,,,,,,,,,,,,,,
C[Si](C)(C)C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,14331.0,C1CCCCC1,459.0,465.4722961,4.2,0.88,4.584331224,,,41.3,46.1,348.5198,https://doi.org/10.1016/j.cplett.2012.03.108,,,,,,,,,,,,,,,,
C[Si](C)(C)C#Cc1ccc(C#Cc2cnc(C#Cc3ccccc3)nc2)cc1,8110.0,C1CCCCC1,335.0,390.0,5.7,0.0085,4.913813852,,,66.4,86.7,376.5338,10.1021/jo048914h,,,,,,,,,,,,,,,,
C[Si](C)(C)C#CC#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,14332.0,C1CCCCC1,470.0,477.0768467,2.2,0.51,4.643452676,,,42.8,49.1,372.5418,https://doi.org/10.1016/j.cplett.2012.03.108,,,,,,,,,,,,,,,,
Nc1ccc2c(ccc3[n+]2[B-](F)(F)n2c-3cc3c4ccccc4c4ccccc4c32)c1,17330.0,ClCCl,482.0,577.0,2.96,0.81,4.16,,,76.3,88.6,407.23004,DOI: 10.1021/ol400605x,,,,,,,,,,,,,,,,
C[P+]1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,2499.0,ClCCl,395.0,483.0,12.763,0.99,4.33,,,69.6,82.6,363.39604,http://dx.doi.org/10.1021/ja108081b,,,,,,,,,,,,,,,,
c1ccc(-p2c3ccccc3c3sc4ccccc4c32)cc1,2493.0,ClCCl,317.0,421.0,3.57,0.24,4.45,,,54.9,96.4,316.36322,http://dx.doi.org/10.1021/ja108081b,,,,,,,,,,,,,,,,
O=c1c(N(c2ccccc2)c2ccc3ccccc3c2)c([O-])/c1=[N+](\c1ccccc1)c1ccc2ccccc2c1,4627.0,CN(C)C=O,423.0,510.0,6.424,0.001,4.55,,,45.9,73.4,516.59856,http://dx.doi.org/10.1016/j.dyepig.2015.06.025,,,,,,,,,,,,,,,,
O=c1c(N(c2ccccc2)c2ccccc2)c([O-])c1=[N+](c1ccccc1)c1ccccc1,4626.0,CN(C)C=O,411.0,510.0,3.32,0.001,4.59,,,40.4,84.5,416.4788,http://dx.doi.org/10.1016/j.dyepig.2015.06.025,,,,,,,,,,,,,,,,
CSc1sc(C(N)=O)c2nnn(C)c(=O)c12,9798.0,CS(C)=O,398.5,527.0,5.4,0.1,3.939519253,,,61.7,124.1,256.30952,doi:10.1016/j.saa.2009.03.026,,,,,,,,,,,,,,,,
CSc1sc(C(C)=O)c2nn[nH]c(=O)c12,9816.0,CS(C)=O,400.5,497.0,0.15,0.0048,4.146128036,,,57.2,100.9,241.29458,doi:10.1016/j.saa.2009.03.026,,,,,,,,,,,,,,,,
COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,12085.0,Cc1ccccc1,512.0,524.0,3.35,0.52,,806.0,,19.7,27.0,326.15298,10.1021/jp052626n,,,,,,,,,,,,,,,,
COc1ccc(C2=C(c3ccccc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccccc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,4542.0,Cc1ccccc1,656.0,695.0,0.26,0.04,4.92,,,62.3,72.9,709.60196,http://dx.doi.org/10.1016/j.tet.2015.07.074,,,,,,,,,,,,,,,,
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,4662.0,CO,311.5,386.5,1.98,0.27,4.308137379,,,51.4,64.1,296.37204,doi:10.1016/j.snb.2006.10.066,,,,,,,,,,,,,,,,
COC(=O)c1noc(-c2ccccc2)c1Br,10310.0,C1CCCCC1,307.0,344.0,0.49,0.044,4.31344537,,,48.8,44.1,282.09252,https://doi.org/10.1016/j.cplett.2005.08.056,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccccc3)=C2)c1,6833.0,ClCCl,369.0,554.0,6.87,0.05,4.521138084,,,53.4,141.0,332.1091,DOI: 10.1021/acs.jpcc.9b05736,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccc4ccccc4c3)=C2)c1,6835.0,ClCCl,402.0,560.0,4.84,0.05,4.546542663,,,78.3,151.8,382.16898,DOI: 10.1021/acs.jpcc.9b05736,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccc4cc(OC)ccc4c3)=C2)c1,6837.0,ClCCl,427.0,520.0,4.32,0.95,4.698970004,,,64.3,94.1,412.19486,DOI: 10.1021/acs.jpcc.9b05736,,,,,,,,,,,,,,,,
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,5477.0,c1ccccc1,321.0,391.0,0.35,0.04,5.194942505,,,51.1,61.9,245.2771,http://dx.doi.org/10.1016/j.jlumin.2015.06.048,,,,,,,,,,,,,,,,
COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,9646.0,Cc1ccccc1,443.0,525.0,0.03,0.01,4.672097858,,,61.0,78.1,351.40798,https://doi.org/10.1016/j.jphotochem.2019.112027,,,,,,,,,,,,,,,,
COc1cc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,9655.0,Cc1ccccc1,471.0,500.0,0.051,0.032,4.826074803,,,56.0,47.2,457.49186,https://doi.org/10.1016/j.jphotochem.2019.112027,,,,,,,,,,,,,,,,
COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,9664.0,Cc1ccccc1,456.0,500.0,0.03,0.018,4.62324929,,,78.0,57.9,563.57574,https://doi.org/10.1016/j.jphotochem.2019.112027,,,,,,,,,,,,,,,,
COc1cc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)c(OC)cc1C=C(C#Cc1ccccc1)C#Cc1ccccc1,12407.0,ClC(Cl)Cl,455.0,522.0,1.4,0.34,4.505149978,,,90.4,61.1,590.7202,DOI: 10.1021/ja0349148,,,,,,,,,,,,,,,,
C=CCOc1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)cc1,4901.0,CO,309.0,353.0,1.21,0.79,4.56,,,42.5,47.5,438.47844,doi:10.1016/j.jphotochem.2005.04.034,,,,,,,,,,,,,,,,
c1ccc(-c2cc3cc4cccc5c(-c6ccccc6)cc6cc7cccc2c7c3c6c45)cc1,7147.0,ClCCl,439.0,442.0,4.21,0.33,4.68,,,17.6,13.6,428.5328,10.1021/jp052337z,,,,,,,,,,,,,,,,
CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccc(I)cc2)=C2C(C)=CC(C)=[N+]21,5902.0,ClC(Cl)Cl,505.0,517.5988742,2.85,0.52,4.90118578,766.0,904.0,,,474.14456,10.1021/jo061567m,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,12719.0,C1COCCO1,353.0,417.0,2.064,0.01,5.465382851,,,59.2,66.1,438.46292,https://doi.org/10.1016/j.jphotochem.2017.10.010,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(F)cc2)cc1,12709.0,C1COCCO1,358.0,417.0,2.329,0.78,5.674861141,,,56.5,65.5,411.45592,https://doi.org/10.1016/j.jphotochem.2017.10.010,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,12699.0,C1COCCO1,358.0,417.0,2.291,0.72,5.462397998,,,63.0,65.4,427.91092,https://doi.org/10.1016/j.jphotochem.2017.10.010,,,,,,,,,,,,,,,,
COc1cc2c(cc1-c1ccc(C#N)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C#N)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,8398.0,C1CCOC1,409.0,460.0,2.1,0.51,4.53,,,80.8,57.0,655.75202,http://dx.doi.org/10.1021/jo4028616,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,12689.0,C1COCCO1,358.0,417.0,2.174,0.75,5.553883027,,,60.8,64.7,472.36192,https://doi.org/10.1016/j.jphotochem.2017.10.010,,,,,,,,,,,,,,,,
COC(=O)c1nc(Cl)c(-c2ccccc2)o1,4891.0,C1CCCCC1,307.0,344.0,0.67,0.368,4.383815366,,,48.4,49.3,237.64152,doi:10.1016/j.cplett.2009.04.028,,,,,,,,,,,,,,,,
COC(=O)c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1,8380.0,Cc1ccccc1,364.0,406.0,74.0,0.43,3.041392685,,,22.3,40.3,336.38904,http://dx.doi.org/10.1021/ja2006862,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(Cc2ccccc2)c2cc(-c3ccc(OC)cc3)sc12,7589.0,ClCCl,404.0,474.0,2.06,0.99,4.602059991,,,64.7,68.0,405.47286,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(Cc2ccccc2)c2cc(-c3ccc(N(C)C)cc3)sc12,7603.0,ClCCl,436.0,563.0,1.86,0.98,4.338456494,,,78.4,93.8,418.51568,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3OC)sc12,7588.0,ClCCl,398.0,469.0,1.31,0.51,4.322219295,,,63.1,67.6,329.3751,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3N(C)C)sc12,7602.0,ClCCl,406.0,537.0,1.23,0.17,4.247973266,,,65.8,105.6,342.41792,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3)sc12,7585.0,ClCCl,394.0,462.0,2.33,0.63,3.880813592,,,62.2,67.9,299.34922,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3cccc(OC)c3)sc12,7587.0,ClCCl,394.0,464.0,2.59,0.48,4.662757832,,,61.9,67.0,329.3751,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3cccc(N(C)C)c3)sc12,7601.0,ClCCl,396.0,560.0,2.64,0.01,4.071882007,,,68.8,131.9,342.41792,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc4c(c3)OCO4)sc12,7597.0,ClCCl,404.0,474.0,1.72,0.62,3.643452676,,,65.6,70.5,343.35822,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc4c(c3)OCCO4)sc12,7598.0,ClCCl,402.0,473.0,2.15,0.83,4.456366033,,,64.2,68.9,357.3851,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(Oc4ccccc4)cc3)sc12,7596.0,ClCCl,398.0,469.0,2.83,0.83,4.089905111,,,62.2,68.2,391.44598,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3cccs3)=C2)c1,6836.0,ClCCl,391.0,567.0,4.53,0.04,4.649334859,,,54.4,137.7,338.13722,DOI: 10.1021/acs.jpcc.9b05736,,,,,,,,,,,,,,,,
COc1cc2c(cc1-c1ccc(C(F)(F)F)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C(F)(F)F)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,8397.0,C1CCOC1,404.0,458.0,2.43,0.45,4.43,,,80.1,58.3,741.72602,http://dx.doi.org/10.1021/jo4028616,,,,,,,,,,,,,,,,
COc1ccc(C2=C(C)C3=C(c4c(-c5ccccn5)nc5ccccn45)c4c(C)cc(C)n4[B-](F)(F)[N+]3=C2C)cc1,4990.0,ClCCl,535.0,592.0,2.2,0.2119,5.2,,,40.2,68.9,547.41532,https://doi.org/10.1016/j.dyepig.2018.04.070,,,,,,,,,,,,,,,,
COc1ccc(-c2cc3c(s2)c(C)cc(=O)n3C)cc1,7591.0,ClCCl,376.0,427.0,0.63,0.4,4.591064607,,,56.4,61.8,285.3661,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COc1ccc(C2=C(C)C3=C(c4c(-c5ccccn5)nc5ccccn45)c4c(C)c(-c5ccc(OC)cc5)c(C)n4[B-](F)(F)[N+]3=C2C)cc1,4991.0,ClCCl,555.0,608.0,3.5,0.4164,4.7,,,53.2,53.3,653.53896,https://doi.org/10.1016/j.dyepig.2018.04.070,,,,,,,,,,,,,,,,
c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,4688.0,CC#N,385.0,458.0,1.03,0.55,4.542451947,,,74.8,72.2,520.65856,doi:10.1016/j.snb.2006.10.066,,,,,,,,,,,,,,,,
c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)[nH]c2-c2ccccc2)cc1,4690.0,CC#N,355.0,423.5,1.11,0.75,4.172018809,,,72.0,61.0,514.63044,doi:10.1016/j.snb.2006.10.066,,,,,,,,,,,,,,,,
COc1ccc(C#Cc2ccc(C#Cc3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,7660.0,C1CCCCC1,333.0,364.0,0.63,0.77,4.770852012,,,59.2,32.7,508.5555,10.1021/ol036399o,,,,,,,,,,,,,,,,
COc1ccc(C#Cc2ccc(C#Cc3ccc(P(=O)(c4ccc(C#Cc5ccc(C#Cc6ccc(OC)cc6)cc5)cc4)c4ccc(C#Cc5ccc(C#Cc6ccc(OC)cc6)cc5)cc4)cc3)cc2)cc1,7667.0,C1CCCCC1,335.0,366.0,0.58,0.78,5.247973266,,,60.2,26.9,969.0863,10.1021/ol036399o,,,,,,,,,,,,,,,,
COc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,8522.0,ClC(Cl)Cl,371.0,434.0,1.36,0.982,4.87,,,77.6,73.6,483.52898,DOI: 10.1021/ol0528991,,,,,,,,,,,,,,,,
COc1ccc(C#Cc2c3ccccc3c3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)cc1,3269.0,ClCCl,616.0,633.0,5.2,0.63,4.531478917,,,50.0,29.6,400.23486,DOI: 10.1039/c4cs00030g,,,,,,,,,,,,,,,,
COc1ccc(/N=N/c2c(O)c3ccccc3n(C)c2=O)c(S(=O)(=O)O)c1,1364.0,Cc1ccccc1,449.0,519.0,0.04,0.03,1.653405491,3004.0,2385.1,,,389.3871,https://doi.org/10.1016/j.dyepig.2019.04.028,,,,,,,,,,,,,,,,
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)cc3)=C2c2ccccc2)cc1,8545.0,ClC(Cl)(Cl)Cl,493.0,515.0,0.7,0.24,4.89337333,,,77.6,77.1,460.28262,DOI: 10.1021/jo400389h,,,,,,,,,,,,,,,,
COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](OC(C)=O)(OC(C)=O)O2)cc1,3878.0,COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](OC(C)=O)(OC(C)=O)O2)cc1,513.0,628.0,2.45,0.98,4.72,,,74.1,94.1,464.2765,https://doi.org/10.1016/j.saa.2019.05.031,,,,,,,,,,,,,,,,
COc1ccc(-n2cccc2)cc1,5531.0,CCCCCC,252.0,324.0,2.9,0.26,3.342422681,5986.7,3852.5,,,173.21434,doi:10.1016/j.chemphys.2009.02.008,,,,,,,,,,,,,,,,
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,9388.0,CO,456.0,583.9416058,0.22,0.009,4.184691431,,,74.5,121.0,337.44586,DOI: 10.1021/acs.joc.6b02581,,,,,,,,,,,,,,,,
COc1ccc(-c2nc(-c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)[nH]4)cc3)[nH]c2-c2ccc(OC)cc2)cc1,4693.0,CC#N,330.0,416.5,1.1,0.66,4.189490314,,,96.8,65.7,634.73396,doi:10.1016/j.snb.2006.10.066,,,,,,,,,,,,,,,,
COc1ccc(-c2cc3c(s2)c(C(C)=O)cc(=O)n3Cc2ccccc2)cc1,7594.0,ClCCl,426.0,512.0,1.94,0.99,4.579783597,,,73.2,70.5,389.47386,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COc1cc2c(cc1-c1ccc(C)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,8404.0,C1CCOC1,411.0,476.0,3.92,0.67,4.47,,,86.3,63.3,633.78566,http://dx.doi.org/10.1021/jo4028616,,,,,,,,,,,,,,,,
COc1ccc(-c2cc3c(s2)c(C(C)=O)cc(=O)n3C)cc1,7593.0,ClCCl,418.0,510.0,1.51,0.98,4.123851641,,,72.1,82.5,313.3761,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COc1ccc(-c2cc3c(s2)c(C(=O)c2ccccc2)cc(=O)n3Cc2ccccc2)cc1,7595.0,ClCCl,416.0,547.0,5.3,0.67,3.973127854,,,64.2,101.2,451.54474,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COc1ccc(-c2cc3c(s2)c(-c2ccccc2)cc(=O)n3C)cc1,7592.0,ClCCl,386.0,437.0,4.69,0.46,4.447158031,,,56.8,64.1,347.43698,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
COc1ccc(-c2cc3c(ccc(=O)n3C)s2)cc1,7590.0,ClCCl,378.0,426.0,2.42,0.83,4.462397998,,,56.8,60.3,271.33922,DOI: 10.1021/acs.joc.8b01924,,,,,,,,,,,,,,,,
