PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
[*]Oc1ccccc1CNC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,,,,4.6144,,,,
[*]Oc6ccc(C5(c3ccc(OC(=O)c2ccc(Oc1ccc(C([*])=O)cc1)cc2)cc3)OC(=O)c4ccccc45)cc6,,,,4.0357,,,,
[*]Oc6ccc(Oc5ccc(OC(=O)c4ccc(C3(c1ccc(C([*])=O)cc1)OC(=O)c2ccccc23)cc4)cc5)cc6,,,,3.6172,,,,
[*]Oc7ccc(C6(c3ccc(OC(=O)c2ccc(S(=O)(=O)c1ccc(C([*])=O)cc1)cc2)cc3)c4ccccc4c5ccccc56)cc7,,,,3.1108,,,,
[*]Oc7ccc(C6(c3ccc(OC(=O)c2ccc(c1ccc(C([*])=O)cc1)cc2)cc3)c4ccccc4c5ccccc56)cc7,,,,3.4473,,,,
[*]Oc8ccc(C7(c5ccc(OC(=O)c4ccc(C3(c1ccc(C([*])=O)cc1)OC(=O)c2ccccc23)cc4)cc5)OC(=O)c6ccccc67)cc8,,,,4.0362,,,,
[*]SC([*])(F)F,,,,5.6762,,,,
[*]SC1CCCC([*])C1,,,5.2199,4.9242,,,,
[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,,,,3.2757,,,,
[*]Sc1ccc([*])cc1,,2.0372,3.1848,3.6211,6.1739,,4.15,1.9808
[*]c1[nH]c([*])c(C(=O)O)c1C,,,,3.2017,,,,
[*]c1[nH]c([*])c(CC(=O)OC)c1CC(=O)OC,,,,3.2776,,,,
[*]c1[nH]c([*])c(OC)c1OC,,,,2.5591,,,,
[*]c1[nH]c([*])c2c1CCC2,,,,2.6564,,,,
[*]c1[nH]c([*])c2c1CCCC2,,,,2.7316,,,,
[*]c1[nH]c([*])c2c1CCCCC2,,,,3.1158,,,,
[*]c1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,,,,2.8885,,,,
[*]c1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,,,,2.7305,,,,
[*]c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,,,,3.1985,,,,
[*]c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N([*])C8=O)cccc56)cc4C3=O)c(C)c2)cc1C,,,,3.4317,,,,
[*]c1c(F)c(F)c([*])c(F)c1F,,,,5.4728,,,,
[*]c1c2ccccc2c([*])n1C,,,,2.8434,,,,
[*]c1cc(-c2cc(C)c(Br)cc2C)c([*])s1,,,,1.5132,,,,
[*]c1cc(-c2cc(CCCCCCCC)ccc2CCCCCCCC)c([*])s1,,,,1.6967,,,,
[*]c1cc(-c2ccc(Br)cc2)c([*])s1,,,,2.7394,,,,
[*]c1cc(-c2ccc(CCCCCCCC)cc2)c([*])s1,,,,2.6682,,,,
[*]c1cc(-c2ccc(F)cc2)c([*])s1,,,,2.6765,,,,
[*]c1cc(-c2ccc(OC)cc2)c([*])s1,,,,2.6389,,,,
[*]c1cc(-c2ccc(OCCCC)cc2)c([*])s1,,,,2.6658,,,,
[*]c1cc(-c2ccc(OCCCCCC)cc2)c([*])s1,,,,2.6448,,,,
[*]c1cc(-c2ccc(OCCCCCCCC)cc2)c([*])s1,,,,2.6404,,,,
[*]c1cc(-c2ccc(OCCCCCCCCCCS(=O)(=O)O)c(S([*])(=O)=O)c2)ccc1OCCCCCCCCCCS(=O)(=O)O,,,,,,5.82,,
[*]c1cc(-c2ccccc2)c([*])[nH]1,,,,2.9521,,,,
[*]c1cc(-c2ccccc2)c([*])s1,,,,2.7439,,,,
[*]c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,,,,2.4745,,,,
[*]c1cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,,,,2.4436,,,,
[*]c1cc(-c2sc(-c3cc(C)c([*])s3)cc2C)c2cccccc1-2,,,1.3327,1.8668,,,,
[*]c1cc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)c2cccccc1-2,,,,1.9772,,,,
[*]c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc([*])n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,,,,2.1911,,,,
[*]c1cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c(O)cc1O,,,,2.8367,,,,
[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,,,2.9494,,,,
[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,,,2.9554,,,,
[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,,,2.8362,,,,
[*]c1cc(C#N)c([*])s1,,,1.0894,1.691,,,,
[*]c1cc(C(=O)CC)c([*])[nH]1,,,,3.012,,,,
[*]c1cc(C(=O)NCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,,,,3.3359,,,,
[*]c1cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c([*])s1,,,,2.8607,,,,
[*]c1cc(C(=O)OCCCCCC)c([*])s1,,,,2.8903,,,,
[*]c1cc(C(=O)Oc2cccc3cccnc23)c([*])s1,,,,2.8057,,,,
[*]c1cc(C(C(=O)OC)C(=O)OC)c([*])s1,,,,2.7717,,,,
[*]c1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,,,,2.8054,,,,
[*]c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,,,,2.3838,,,,
[*]c1cc(C)c(-c2c(C)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C)c(C)c1,,,,3.1002,,,,
[*]c1cc(C)c([*])[nH]1,,,,2.6116,,,,
[*]c1cc(C)c([*])cn1,,,,5.1074,,,,
[*]c1cc(C)c([*])s1,,,,1.9299,,,,
[*]c1cc(C=NC(=S)Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)ccc1Cl,,,,2.0293,,,,
[*]c1cc(C=Nc2ccc(C)cc2)c([*])c(OC)c1,,,,3.3765,,,,
[*]c1cc(C=Nc2cccc(C)c2)cc([*])c1O,,,,3.5437,,,,
[*]c1cc(C=O)cc([*])c1O,,,,4.1592,,,,
[*]c1cc(CC(=O)Cl)c([*])s1,,,,2.8053,,,,
[*]c1cc(CC(=O)O)c([*])s1,,,,2.6702,,,,
[*]c1cc(CC(=O)OCCCCCCCC)c([*])[nH]1,,,,3.192,,,,
[*]c1cc(CC(=O)OCCCCCCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c([*])s1,,,,2.6018,,,,
[*]c1cc(CC(=O)OCCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c([*])s1,,,,2.2179,,,,
[*]c1cc(CC)c([*])s1,,,,2.3523,,,,
[*]c1cc(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,,,,2.4769,,,,
[*]c1cc(CCCC)c([*])s1,,,,2.5394,,12.76,,
[*]c1cc(CCCCBr)c([*])s1,,,,2.5458,,,,
[*]c1cc(CCCCC)c([*])s1,,,,2.495,,,,
[*]c1cc(CCCCCC)c([*])[nH]1,,,,2.8742,,,,
[*]c1cc(CCCCCC)c([*])s1,,,,2.5608,,10.8,,
[*]c1cc(CCCCCCBr)c([*])s1,,,,2.553,,,,
[*]c1cc(CCCCCCCC)c([*])[nH]1,,,,2.9335,,,,
[*]c1cc(CCCCCCCC)c([*])s1,,,,2.5682,,9.05,,
[*]c1cc(CCCCCCCCC)c([*])s1,,,,2.5759,,,,
[*]c1cc(CCCCCCCCCC(O)CO)c([*])s1,,,,2.497,,,,
[*]c1cc(CCCCCCCCCC)c([*])[nH]1,,,,2.8756,,,,
[*]c1cc(CCCCCCCCCC)c([*])s1,,,,2.6027,,,,
[*]c1cc(CCCCCCCCCC2COC(=O)O2)c([*])s1,,,,2.5293,,,,
[*]c1cc(CCCCCCCCCC2COC(C)(C)O2)c([*])s1,,,,2.9938,,,,
[*]c1cc(CCCCCCCCCC2COC(c3ccccc3)O2)c([*])s1,,,,3.048,,,,
[*]c1cc(CCCCCCCCCCBr)c([*])s1,,,,2.4923,,,,
[*]c1cc(CCCCCCCCCCCC)c(-c2sc([*])c3c2OCCO3)s1,,,,2.3785,,,,
[*]c1cc(CCCCCCCCCCCC)c([*])s1,,,,2.7478,,7.63,,
[*]c1cc(CCCCCCCCCCCCCCC)c([*])s1,,,,2.922,,,,
[*]c1cc(CCCCCCCCCCCCCCCC)c([*])[nH]1,,,,3.0442,,,,
[*]c1cc(CCCCCCCCCCCCCCCCCCCCCC)c([*])s1,,,,2.9666,,,,
[*]c1cc(CCCCCCOC(=O)COc2ccccc2)c([*])s1,,,,2.6531,,,,
[*]c1cc(CCCCCCO[Si](C)(C)C)c([*])s1,,,,2.5263,,,,
[*]c1cc(CCCS(=O)(=O)O)c([*])s1,,,,3.3298,,,,
[*]c1cc(CCCc2ccccc2)c([*])s1,,,,2.4481,,,,
[*]c1cc(CCN(CC)c2ccc(N=Nc3ccc(C=C(C#N)C#N)cc3)cc2)c([*])s1,,,,1.3795,,,,
[*]c1cc(CCOC(=O)C(C)Br)c([*])s1,,,,2.3659,,,,
[*]c1cc(CCOCCOC)c([*])[nH]1,,,,2.8631,,,,
[*]c1cc(CCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c([*])s1,,,,2.0292,,,,
[*]c1cc(CCS(=O)(=O)O)c([*])s1,,,,2.5623,,,,
[*]c1cc(COCCCCCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,,,,2.5163,,,,
[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c([*])s1,,,,2.9654,,,,
[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,,,,2.6611,,,,
[*]c1cc(COCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c([*])s1,,,,2.4332,,,,
[*]c1cc(COCCOCCOC)c(-c2cc(CCCCCCCCCCCC)c([*])s2)s1,,,,1.7176,,,,
[*]c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c(O)cc1O,,,,3.1117,,,,
[*]c1cc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc(C(F)(F)F)c1,,,,3.3576,,,,
[*]c1cc(N=Nc2ccc(C#N)cc2)cc([*])c1O,,,,2.4223,,,,
[*]c1cc(N=Nc2ccc(C(=O)O)cc2)cc([*])c1O,,,,2.9911,,,,
[*]c1cc(N=Nc2ccc(OC)cc2)cc([*])c1O,,,,3.0241,,,,
[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,,,,3.0327,,,,
[*]c1cc(OC)c([*])cc1OC,,,,4.5409,,,,
[*]c1cc(OCC(=O)C23CC4CC(CC(C4)C2)C3)c([*])cc1OC,,,,4.0135,,,,
[*]c1cc(OCCCC)c([*])s1,,,,3.0691,,,,
[*]c1cc(OCCCCCCC)c([*])s1,,,,1.6057,,,,
[*]c1cc(OCCCCCCCCCC)cc(-c2nc3cc4sc([*])nc4cc3s2)c1,,,,3.4894,,,,
[*]c1cc(OCCOC)c([*])s1,,,,1.6015,,,,
[*]c1cc(OCCOCCCC)c([*])s1,,,,2.819,,,,
[*]c1cc(OCCOCCOC)c(-c2sc([*])c3c2OCCO3)s1,,,,2.2046,,,,
[*]c1cc(OCCOCCOC)c([*])s1,,,,1.6389,,,,
[*]c1cc(SC)c([*])s1,,,,1.5945,,,,
[*]c1cc(SCCCCCC)c([*])s1,,,,1.6201,,,,
[*]c1cc(SCCCCCCCCCCCC)c([*])s1,,,,1.5021,,,,
[*]c1cc([*])c(O)c(C=Nc2ccc(C(=O)O)cc2)c1,,,,2.8212,,,,
[*]c1cc([*])c(O)c(C=Nc2ccc(Cl)cc2)c1,,,,2.9264,,,,
[*]c1cc([*])c(O)c(C=Nc2ccc(N3CCOCC3)cc2)c1,,,,3.01,,,,
[*]c1cc([*])c(O)c(C=Nc2ccc(S(=O)(=O)O)cc2)c1,,,,3.1232,,,,
[*]c1cc([*])c(O)c(C=O)c1,,,,3.2778,,,,
[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,,,,3.713,,,,
[*]c1cc([*])cc(C23CC4CC(CC(C4)C2)C3)c1,,,,4.4178,,,,
[*]c1cc2c(s1)-c1sc(-c3cc4c(s3)-c3sc([*])cc3C4(CC(CC)CCCC)CC(CC)CCCC)cc1C2=O,,,,1.5473,,,,
[*]c1cc2c(s1)-c1sc(-c3sc(-c4sc([*])c5c4OCCO5)c4c3OCCO4)cc1C2=C(C#N)C#N,,,,0.9952,,,,
[*]c1cc2c(s1)-c1sc(-c3sc(-c4sc([*])c5c4OCCO5)c4c3OCCO4)cc1C2=O,,,,1.2584,,,,
[*]c1cc2c(s1)-c1sc([*])cc1C2(CCCCCC)CCCCCC[N+](C)(C)C,,,,0.0751,,,,
[*]c1cc2c(s1)-c1sc([*])cc1C2(CCCCCCCC)CCCCCCCC,,,,3.2588,,,,
[*]c1cc2c(s1)-c1sc([*])cc1C2=C(C#N)C#N,,,,0.6839,,,,
[*]c1cc2c(s1)-c1sc([*])cc1C2=C1c2ccsc2-c2sccc21,,,,1.3371,,,,
[*]c1cc2c(s1)-c1sc([*])cc1C2=O,,,,1.4351,,,,
[*]c1cc2c(s1)-c1sc([*])cc1C2CCCCCCN,,,1.3223,2.6725,,,,
[*]c1cc2cc([*])sc2s1,,,,3.3358,,,,
[*]c1cc2sc([*])c(C)c2s1,,,,3.8179,,,,
[*]c1cc2sc([*])cc2s1,,,,1.8963,,,,
[*]c1cc2sc3cc([*])sc3c2s1,,,,1.8464,,,,
[*]c1ccc(-c2cc(-c3ccc(CCCCCCCC)cc3)c([*])s2)s1,,,,1.5651,,,,
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)ccc3n2)cc1,,,,3.2935,,,,
[*]c1ccc(-c2cc(C(=O)OCCCCCCCCCCCC)c([*])s2)s1,,,,2.5061,,,,
[*]c1ccc(-c2cc(CCCCCCBr)c([*])s2)s1,,,,1.9133,,,,
[*]c1ccc(-c2cc(CCCCCCCCCCC)c([*])s2)s1,,,,1.5503,,,,
[*]c1ccc(-c2cc(CCCCCCCCCCCC)c([*])s2)s1,,,,1.5458,,,,
[*]c1ccc(-c2cc(CCCCCCCCCF)c([*])s2)s1,,,,1.9235,,,,
[*]c1ccc(-c2cc(CCCCCCOC(=O)COc3ccccc3)c([*])s2)s1,,,,1.9751,,,,
[*]c1ccc(-c2cc(OCCCCCCCCCC)c([*])cc2OCCCCCCCCCC)cc1,,,,3.5012,,,,
[*]c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc([*])nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,,,,3.4086,,,,
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc([*])cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,,,,3.1298,,,,
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc([*])nc5cc4n3)cc2)cc1,,,,2.8216,,,,
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,,,,2.7932,,,,
[*]c1ccc(-c2ccc(-c3cc(CCCCCCCC)c([*])s3)s2)s1,,,,2.4777,,,,
[*]c1ccc(-c2ccc(-c3cc(OCCCCCCCCCCCC)c([*])s3)s2)s1,,,,1.9946,,,,
[*]c1ccc(-c2ccc(-c3cc(SCCCC)c([*])s3)cc2)cc1,,,,2.8499,,,,
[*]c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c([*])s3)cc2)cc1,,,,3.0684,,,,
[*]c1ccc(-c2ccc(-c3cc([*])c4cccccc3-4)s2)s1,,,,2.0762,,,,
[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,,,,3.1981,,,,
[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(Oc6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,,,,3.1875,,,,
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([*])n5CCCCCCCCCCCC)s4)s3)s2)s1,,,,2.1419,,,,
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([*])n4CCCCCCCCCCCC)s3)s2)s1,,,2.1442,2.1465,,,,
[*]c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc([*])nc7c6)cc5n4)cc3)cc2)cc1,,,,3.1009,,,,
[*]c1ccc(-c2ccc(-c3ccc(-c4nc5cc6sc([*])nc6cc5s4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,,,3.1992,,,,
[*]c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2)cc1,,,,2.1515,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])n3-c3c(F)c(F)c(F)c(F)c3F)s2)s1,,,,2.5698,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])n3C)n2C)cn1,,,,2.931,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])n3C)o2)o1,,,,2.825,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])n3C)o2)s1,,,,1.929,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])n3C)s2)s1,,,,2.5449,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])s3)o2)o1,,,,1.6749,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)[nH]1,,,,2.182,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)cc1,,,,1.937,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)cn1,,,,2.3342,,,,
[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)o1,,,,1.6557,,,,
[*]c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc([*])ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,,,,3.3775,,,,
[*]c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,,,,2.7698,,,,
[*]c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,,,,3.0165,,,,
[*]c1ccc(-c2ccc(-c3nc(-c4ccc(-c5csc([*])n5)cc4)cs3)cc2)cc1,,,,2.9481,,,,
[*]c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc([*])nc4CCCCCCCCCCCC)s3)s2)s1,,,,2.2184,,,,
[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,,,3.1965,,,,
[*]c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,,,2.8449,,,,
[*]c1ccc(-c2ccc(-c3nc4ccc(Oc5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,,,,3.3136,,,,
[*]c1ccc(-c2ccc(-c3nnc([*])n3-c3ccc(OC)cc3)cc2)cc1,,,,3.8442,,,,
[*]c1ccc(-c2ccc(-c3sc(-c4cc(C(=O)CCCCCCCCCCCC)c([*])s4)cc3C(=O)OCCCCCCCCCCCC)s2)s1,,,,2.2457,,,,
[*]c1ccc(-c2ccc(-c3sc([*])c4c3OCCO4)s2)s1,,,,1.3916,,,,
[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2C)c(C)c1,,,,2.5202,,,,
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.1894,,,,
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2F)c(F)c1,,,,2.7749,,,,
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,,,,2.7837,,,,
[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N([*])c5ccccc5)cc4c3)cc2)cc1,,,,3.0933,,,,
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,,,,2.83,,,,
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,,,,3.3541,,,,
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,,,,2.9133,,,,
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,3.0187,,,,
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C)c(C)c1,,,,3.2926,,,,
[*]c1ccc(-c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,,,,3.252,,,,
[*]c1ccc(-c2ccc([*])c(C)c2)cc1C,,,,3.8863,,,,
[*]c1ccc(-c2ccc([*])c(CCCCCC)n2)nc1CCCCCC,,,,3.9211,,,,
[*]c1ccc(-c2ccc([*])c(Cl)c2)cc1Cl,,,,3.6381,,,,
[*]c1ccc(-c2ccc([*])n2C#Cc2ccc(CCCCCC)cc2)s1,,,,2.5339,,,,
[*]c1ccc(-c2ccc([*])nc2)cn1,,,,3.5855,,,,
[*]c1ccc(-c2ccc([Si](C)(C)c3ccc([*])s3)s2)cc1,,,,3.5832,,,,
[*]c1ccc(-c2ccc3[nH]c(-c4nc5cc([*])ccc5[nH]4)nc3c2)cc1,,,,3.3322,,,,
[*]c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc([*])ccc5n4)cc(-c4ccccc4)c3c2)cc1,,,,3.4645,,,,
[*]c1ccc(-c2ccc3nc([*])cc(-c4ccccc4)c3c2)cc1,,,,2.9209,,,,
[*]c1ccc(-c2ccc3nc4oc5cc6[nH]c7nc8cc([*])ccc8nc7nc-6[nH]c=5n-4ccc3c2)cc1,,,,1.9579,,,,
[*]c1ccc(-c2ccn3sc4nc5nc6c(cc5oc-4cc-3nc2)Nc2nc3ccc([*])cc3nc2O6)cc1,,,,1.535,,,,
[*]c1ccc(-c2cnc3cc(-c4ccc5nc([*])cnc5c4)ccc3n2)cc1,,,,3.2178,,,,
[*]c1ccc(-c2cnc3cc(Oc4ccc5nc([*])cnc5c4)ccc3n2)cc1,,,,3.3179,,,,
[*]c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc([*])cnc5c4)ccc3n2)cc1,,,,3.1704,,,,
[*]c1ccc(-c2cnc3cc4nc([*])cnc4cc3n2)cc1,,,,2.7587,,,,
[*]c1ccc(-c2cnc3cc4ncc([*])nc4cc3n2)cc1,,,,2.7084,,,,
[*]c1ccc(-c2cnc3ccc(-c4ccc5nc([*])cnc5c4)cc3n2)cc1,,,,3.3633,,,,
[*]c1ccc(-c2cnc3ccc(-c4ccc5ncc([*])nc5c4)cc3n2)cc1,,,,3.3577,,,,
[*]c1ccc(-c2cnc3ccc(Oc4ccc5ncc([*])nc5c4)cc3n2)cc1,,,,3.3633,,,,
[*]c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc([*])nc5c4)cc3n2)cc1,,,,3.2952,,,,
[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)cc1,,,,3.4782,,,,
[*]c1ccc(-c2csc(-c3cccc(-c4nc([*])cs4)n3)n2)cc1,,,,3.3649,,,,
[*]c1ccc(-c2csc(-c3nc([*])cs3)n2)cc1,,,,3.3372,,,,
[*]c1ccc(-c2nc(-c3ccc(-c4nc([*])sc4C(=O)O)cc3)c(C(=O)O)s2)cc1,,,,3.4119,,,,
[*]c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c([*])nc5c4)ccc3nc2-c2ccccc2)cc1,,,,3.3015,,,,
[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)cc1,,,,2.9636,,,,
[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,,,2.983,,,,
[*]c1ccc(-c2nc3cc(-c4ccc5oc([*])nc5c4)ccc3o2)cc1,,,,3.1145,,,,
[*]c1ccc(-c2nc3cc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,,,3.1353,,,,
[*]c1ccc(-c2nc3cc4nc(-c5ccccc5)c([*])nc4cc3nc2-c2ccccc2)cc1,,,,2.8531,,,,
[*]c1ccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)cc1,,,,3.6007,,,,
[*]c1ccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,,,,2.6364,,,,
[*]c1ccc(-c2nc3cc4nc([*])oc4cc3o2)c(O)c1,,,,2.5896,,,,
[*]c1ccc(-c2nc3cc4nc([*])oc4cc3o2)cc1,-6.82,3.0398,,2.6504,5.6689,,5.68,2.3284
[*]c1ccc(-c2nc3cc4sc([*])nc4cc3s2)cc1,,,,3.1122,,,,
[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,,,,3.1693,,,,
[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])oc5c4)cc3o2)cc1,,,,2.6967,,,,
[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)cc1,,,,3.0122,,,,
[*]c1ccc(-c2nc3ccc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,,,,3.199,,,,
