index,PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
3370.0,[*]c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc([*])oc6c5)cc4o3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,,3.2022,,,,
3371.0,[*]c1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,,2.7195,,,,
3372.0,[*]c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,,3.3278,,,,
3373.0,[*]c1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,,3.4215,,,,
3374.0,[*]c1ccc(C(c2ccccc2)(c2ccc(-c3nc4ccc(-c5ccc6nc([*])oc6c5)cc4o3)cc2)C(F)(F)F)cc1,,,,3.4178,,,,
3375.0,[*]c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,,,,2.7963,,,,
3376.0,[*]c1ccc(C(c2ccccc2)(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)C(F)(F)F)cc1,,,,3.2662,,,,
3377.0,[*]c1ccc(C(c2ccccc2)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.3895,,,,
3378.0,[*]c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,2.907,,,,
3379.0,[*]c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,2.8677,,,,
3380.0,[*]c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,,,,3.4309,,,,
3381.0,[*]c1ccc(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,,,,3.2404,,,,
3382.0,[*]c1ccc(C)c(N2CC(=O)N([*])CC2=O)c1,,,,5.1153,,,,
3383.0,[*]c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,,,,2.7114,,,,
3384.0,[*]c1ccc(C2C(C(=O)OC)C([*])C2C(=O)OC)cc1,,,,4.8882,,,,
3385.0,[*]c1ccc(C2C(c3ccccn3)C([*])C2c2ccccn2)cc1,,,,4.1962,,,,
3386.0,[*]c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.6697,,,,
3387.0,[*]c1ccc(Cc2ccc(N([*])Cc3ccccc3)cc2)cc1,,,,4.2622,,,,
3388.0,[*]c1ccc(Cc2ccc(N3C(=O)C(=O)N([*])C3=O)cc2)cc1,,,,3.5238,,,,
3389.0,[*]c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N([*])C(=O)C5C4C3=O)c(C)c2)cc1C,,,,4.8465,,,,
3390.0,[*]c1ccc(Cc2ccc(N3C(=O)N([*])C3=O)cc2)cc1,,,,4.1662,,,,
3391.0,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,,,,3.2111,,,,
3392.0,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,2.9129,,,,
3393.0,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,2.775,,,,
3394.0,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,2.9801,,,,
3395.0,[*]c1ccc(Cc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,,,,2.6251,,,,
3396.0,[*]c1ccc(Cc2ccccc2-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1,,,,2.9239,,,,
3397.0,[*]c1ccc(N([*])CCCCCC)cc1,,,,3.7028,,,,
3398.0,[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,,,,3.3685,,,,
3399.0,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,1.6108,,,,
3400.0,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,2.0474,,,,
3401.0,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,2.2981,,,,
3402.0,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc([*])s3)cc2)cc1,,,,2.8955,,,,
3403.0,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3sc([*])c4c3OCCO4)cc2)cc1,,,,2.929,,,,
3404.0,[*]c1ccc(N2C(=O)N([*])C2=O)cc1,,,,4.9853,,,,
3405.0,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)nc1,,,,3.2895,,,,
3406.0,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,,,,2.4895,,,,
3407.0,[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N([*])C5=O)cc3C2=O)cc1,,,,3.1892,,,,
3408.0,[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,,,,2.9114,,,,
3409.0,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,,,,2.4444,,,,
3410.0,[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,,,,3.4906,,,,
3411.0,[*]c1ccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc1,,,,3.066,,,,
3412.0,[*]c1ccc(N2CCC(c3cccc(C4=NN([*])CC4)c3)=N2)cc1,,,,2.8203,,,,
3413.0,[*]c1ccc(N=Nc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,,,,2.5523,,,,
3414.0,[*]c1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(-c4nnc([*])o4)cc3)c2)cc1,,,,3.4669,,,,
3415.0,[*]c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nc5ccc(-c6ccc7nc([*])[nH]c7c6)cc5[nH]4)cc3)cc2)cc1,,,,2.5692,,,,
3416.0,[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2)cc1,,,,2.46,,,,
3417.0,[*]c1ccc(Nc2cc(C)c([*])s2)cc1,,,,3.2402,,,,
3418.0,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4([*])OC(=O)c5ccccc54)cc3)c2)cc1,,,,3.9147,,,,
3419.0,[*]c1ccc(OCC2CCC(COc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)CC2)cc1,,,,2.2219,,,,
3420.0,[*]c1ccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([*])s3)c2)cc1,,,,,,30.69,,
3421.0,[*]c1ccc(OCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc([*])s3)c2)cc1,,,,,,24.74,,
3422.0,[*]c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.2831,,,,
3423.0,[*]c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.0632,,,,
3424.0,[*]c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc([*])nc5cc4n3)cc2)cc1,,,,2.8308,,,,
3425.0,[*]c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,,,,2.7429,,,,
3426.0,[*]c1ccc(Oc2ccc(-c3cc(OCCCCCC)c(-c4ccc(Oc5ccc(-c6nnc([*])o6)cc5)cc4)cc3OCCCCCC)cc2)cc1,,,,3.3395,,,,
3427.0,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N([*])C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,,,,,78.27,,
3428.0,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N([*])C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,,,,,,98.4,,
3429.0,[*]c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,,,,3.1085,,,,
3430.0,[*]c1ccc(Oc2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,,,,3.1068,,,,
3431.0,[*]c1ccc(Oc2ccc(-c3cnc4cc5nc([*])cnc5cc4n3)cc2)cc1,,,,2.6218,,,,
3432.0,[*]c1ccc(Oc2ccc(-c3cnc4cc5ncc([*])nc5cc4n3)cc2)cc1,,,,2.782,,,,
3433.0,[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc([*])cnc6c5)cc4n3)cc2)cc1,,,,3.1515,,,,
3434.0,[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc([*])nc6c5)cc4n3)cc2)cc1,,,,3.2298,,,,
3435.0,[*]c1ccc(Oc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,,,,3.5312,,,,
3436.0,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,,,3.1231,,,,
3437.0,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,,,2.9993,,,,
3438.0,[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,,,,3.2878,,,,
3439.0,[*]c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,,,2.9354,,,,
3440.0,[*]c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,,,,3.2296,,,,
3441.0,[*]c1ccc(Oc2ccc(-c3nnc([*])o3)cc2)cc1,,,,3.7488,,,,
3442.0,[*]c1ccc(Oc2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2)cc1,,,,2.0451,,,,
3443.0,[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OC)cc5)c4c3=O)cc2)cc1,,,,1.9559,,,,
3444.0,[*]c1ccc(Oc2ccc(-n3c(=O)c4c(Oc5ccc(OCCCC)cc5)c5c(=O)n([*])c(=O)c5c(Oc5ccc(OCCCC)cc5)c4c3=O)cc2)cc1,,,,1.9028,,,,
3445.0,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ncc([*])s6)c(=O)c5cc4c3=O)cc2)cc1,,,,1.9001,,,,
3446.0,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.3733,,,,
3447.0,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2-c2ccccc2)cc1,,,,2.1739,,,,
3448.0,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2Br)c(Br)c1,,,,2.4917,,,,
3449.0,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5cc([*])[nH]n5)cc4)cc3)cc2)cc1,,,,3.5958,,,,
3450.0,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,,,,2.395,,,,
3451.0,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c([*])nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,,,,3.2485,,,,
3452.0,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([*])c(=O)c8cc7c6=O)cc5)cc4)c3)cc2)cc1,,,,2.3756,,,,
3453.0,[*]c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,,,,2.1293,,,,
3454.0,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,,3.9499,,,,
3455.0,[*]c1ccc(Oc2ccc(N3C(=O)N([*])C3=O)cc2)cc1,,,,4.3691,,,,
3456.0,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ncc([*])s5)C6=O)cc4C3=O)cc2)cc1,,,,1.9774,,,,
3457.0,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,,,2.7192,,,,
3458.0,[*]c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc(Oc6cccc7c6C(=O)N([*])C7=O)c5)c4C3=O)cc2)cc1,,,,2.949,,,,
3459.0,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2)cc1,,,,2.0871,,,,
3460.0,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2C(C)(C)C)cc1,,,,1.9644,,,,
3461.0,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2C)cc1,,,,2.3895,,,,
3462.0,[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CCC6C(=O)N([*])C(=O)C6C5C4=O)cc3)cc2)cc1,,,,4.5419,,,,
3463.0,[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)CC(=O)N([*])C4=S)cc3)cc2)cc1,,,,3.1515,,,,
3464.0,[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc3)cc2)cc1,,,,,,81.52,,
3465.0,[*]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,,,,,72.34,,
3466.0,[*]c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5cc([*])[nH]n5)cc4)cc3)cc2)cc1,,,,4.1018,,,,
3467.0,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,,,,3.443,,,,
3468.0,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(c5ccccc5)C6=O)cc4)cc3)cc2)cc1,,,,3.4421,,,,
3469.0,[*]c1ccc(Oc2ccc3c(c2)C(=O)N([*])C3=O)cc1,,,,3.4303,,,,
3470.0,[*]c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,,,,2.1074,,,,
3471.0,[*]c1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,,,,2.5637,,,,
3472.0,[*]c1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2)cc1,,,,2.3531,,,,
3473.0,[*]c1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2C#N)cc1,,,,2.6202,,,,
3474.0,[*]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc3)c2)cc1,,,,,,74.47,,
3475.0,[*]c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cccc23)cc1,,,,1.8659,,,,
3476.0,[*]c1ccc(Oc2ccccc2-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1,,,,2.5326,,,,
3477.0,[*]c1ccc(Oc2ccccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.1614,,,,
3478.0,[*]c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.8028,,,,
3479.0,[*]c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccc(Oc5ccc(-c6nn([*])c(=O)c7ccccc67)cc5)cc4)c4ccccc4c3=O)cc2)cc1,,,,3.5201,,,,
3480.0,[*]c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccccc4)c4ccc(Oc5ccc6c(-c7ccccc7)nn([*])c(=O)c6c5)cc4c3=O)cc2)cc1,,,,3.4595,,,,
3481.0,[*]c1ccc(S(=O)(=O)c2ccc(-n3nc([*])c4ccccc4c3=O)cc2)cc1,,,,3.8603,,,,
3482.0,[*]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,,,3.396,,,,
3483.0,[*]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)cc2)cc1,,,,3.2399,,,,
3484.0,[*]c1ccc(S([*])(=O)=O)cc1,,,,4.2821,,,,
3485.0,[*]c1ccc(SSc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,,2.3111,,,,
3486.0,[*]c1ccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,,,3.3214,,,,
3487.0,[*]c1ccc(Sc2ccc(-c3nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc([*])c7ccccc7c6=O)cc5)cc4)c(=O)c4ccccc34)cc2)cc1,,,,3.5491,,,,
3488.0,[*]c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,2.3234,2.5188,,,,
3489.0,[*]c1ccc([*])[nH]1,,,,2.4594,,,,
3490.0,[*]c1ccc([*])c(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,,,,4.0903,,,,
3491.0,[*]c1ccc([*])c(C(=O)c2ccc(F)cc2)c1,,,,4.2742,,,,
3492.0,[*]c1ccc([*])c(C(=O)c2ccccc2)c1,,,,3.9696,,,,
3493.0,[*]c1ccc([*])c(C)n1,,,,5.1183,,,,
3494.0,[*]c1ccc([*])c(CCCCCC)n1,,,,4.7957,,,,
3495.0,[*]c1ccc([*])c(N(C)C)c1,,,,4.5555,,,,
3496.0,[*]c1ccc([*])c(O)c1,,,,5.0734,,,,
3497.0,[*]c1ccc([*])c(OC)c1N,,,,4.71,,,,
3498.0,[*]c1ccc([*])c2nc(-c3ccccc3)c(-c3ccccc3)nc12,,,,3.1914,,,,
3499.0,[*]c1ccc([*])c2nc(CC)c(CC)nc12,,,,3.3743,,,,
3500.0,[*]c1ccc([*])c2nc(CCCCCCC)c(CCCCCCC)nc12,,,,3.0414,,,,
3501.0,[*]c1ccc([*])c2nccnc12,,,,3.0389,,,,
3502.0,[*]c1ccc([*])cc1,-6.39,2.6013,,,5.0935,,4.48,2.0982
3503.0,[*]c1ccc([*])n1C,,,,2.6193,,,,
3504.0,[*]c1ccc([*])n1C(=O)NO,,,,2.5384,,,,
3505.0,[*]c1ccc([*])n1C(=O)OCC,,,,2.3493,,,,
3506.0,[*]c1ccc([*])n1C(C(=O)NO)n1c2ccccc2c2ccccc21,,,,2.9081,,,,
3507.0,[*]c1ccc([*])n1C(C(=O)NO)n1ccc2ccccc21,,,,2.4131,,,,
3508.0,[*]c1ccc([*])n1C(C(=O)OCC)n1cccc1,,,,2.8248,,,,
3509.0,[*]c1ccc([*])n1C(C)C(=O)OC,,,,2.9894,,,,
3510.0,[*]c1ccc([*])n1CC(=O)NO,,,,2.9276,,,,
3511.0,[*]c1ccc([*])n1CC(=O)OC,,,,2.6899,,,,
3512.0,[*]c1ccc([*])n1CCC(=O)NO,,,,2.8742,,,,
3513.0,[*]c1ccc([*])n1CCC(=O)OC,,,,2.7978,,,,
3514.0,[*]c1ccc([*])n1CCC(=O)OC(C)C(=O)OCC,,,2.05,2.0885,,,,
3515.0,[*]c1ccc([*])n1CCC(=O)OCC,,,,2.8986,,,,
3516.0,[*]c1ccc([*])n1CCCCCC,,,,2.8542,,,,
3517.0,[*]c1ccc([*])n1Cc1ccc[n+](C)c1,,,,0.2844,,,,
3518.0,[*]c1ccc([*])nc1,,,,2.7583,,,,
3519.0,[*]c1ccc([*])nn1,,,,3.3251,,,,
3520.0,[*]c1ccc([*])o1,,,,1.8355,,,,
3521.0,[*]c1ccc([*])s1,-6.18,2.9681,,1.6203,4.5257,,,
3522.0,[*]c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3nnc([*])o3)cc2)cc1,,,,4.0946,,,,
3523.0,[*]c1ccc2[nH]c([*])nc2c1,,,,3.9385,,,,
3524.0,[*]c1ccc2[nH]c3ccc([*])cc3c2c1,,,,3.4644,,,,
3525.0,[*]c1ccc2c([*])c(-c3ccccc3)[nH]c2c1,,,,3.6113,,,,
3526.0,[*]c1ccc2c([*])c(C)[nH]c2c1,,,,4.0225,,,,
3527.0,[*]c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4C3=O)c(O)cc1O)C2=O,,,,2.7003,,,,
3528.0,[*]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)C([*])(C(F)(F)F)C(F)(F)F)cc1)C2=O,,,,3.3094,,,,
3529.0,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)cc3)cc1)C2=O,,,,2.6011,,,,
3530.0,[*]c1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc([*])ccc1-2,,,2.85,3.8505,,,,
3531.0,[*]c1ccc2c(c1)Cc1cc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)ccc1-2,,,,2.1333,,,,
3532.0,[*]c1ccc2c(c1)Cc1cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)ccc1-2,,,,2.6588,,,,
3533.0,[*]c1ccc2c(c1)Cc1cc([*])ccc1-2,,,,3.7772,,,,
3534.0,[*]c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc([*])cc1S3)N2,,,,3.8947,,,,
3535.0,[*]c1ccc2c(c1)[Si](C)(C)c1cc([*])ccc1N2C,,,,3.6899,,,,
3536.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2-c1ccccc1,,,,3.553,,,,
3537.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2C,,,,3.4554,,,,
3538.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)NO,,,,3.8619,,,,
3539.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)OCC,,,,3.932,,,,
3540.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2C=C,,,,3.4876,,,,
3541.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC,,,,3.4703,,,,
3542.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)NO,,,,3.6467,,,,
3543.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)OCC,,,,3.5868,,,,
3544.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC1CO1,,,,3.2508,,,,
3545.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,,,,3.571,,,,
3546.0,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)OCC,,,,3.5811,,,,
3547.0,[*]c1ccc2c(c1)c1ccccc1n2[*],,,,3.9529,,,,
3548.0,[*]c1ccc2c(c1)nc1c3cc4c(=O)n5c6cc([*])ccc6nc5c4cc3c(=O)n21,,,,2.1718,,,,
3549.0,[*]c1ccc2cc(-c3nc4cc5nc([*])[nH]c5cc4[nH]3)ccc2c1,,,,3.1978,,,,
3550.0,[*]c1ccc2cc(-c3nc4cc5sc([*])nc5cc4s3)ccc2c1,,,,3.27,,,,
3551.0,[*]c1ccc2cc(N([*])c3ccccc3)ccc2c1,,,,2.8541,,,,
3552.0,[*]c1ccc2cc([*])n(C(C(=O)NO)n3ccc4ccccc43)c2c1,,,,3.8694,,,,
3553.0,[*]c1ccc2cc([*])n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,,,,4.2748,,,,
3554.0,[*]c1ccc2ccc3c([*])cc(C#C)c4ccc1c2c34,,,,2.3686,,,,
3555.0,[*]c1ccc2ccc3c([*])cc(C#CC#C[Si](C)(C)C)c4ccc1c2c34,,,,2.225,,,,
